Date,Close
2013-09-25,123.4230
2013-09-26,123.4763
2013-09-27,123.4983
2013-09-28,124.7483
2013-09-29,125.1807
2013-09-30,123.0983
2013-10-01,125.4938
2013-10-02,99.8135
2013-10-03,116.8168
2013-10-04,121.2945
2013-10-05,121.1398
2013-10-06,121.6828
2013-10-07,123.2450
2013-10-08,124.3182
2013-10-09,125.8423
2013-10-10,125.6982
2013-10-11,125.5117
2013-10-12,126.5232
2013-10-13,130.4155
2013-10-14,133.0355
2013-10-15,138.6417
2013-10-16,137.4188
2013-10-17,142.7350
2013-10-18,149.5947
2013-10-19,159.8115
2013-10-20,163.0632
2013-10-21,174.1772
2013-10-22,183.8648
2013-10-23,200.6200
2013-10-24,183.1482
2013-10-25,178.1217
2013-10-26,175.9008
2013-10-27,185.6888
2013-10-28,187.8683
2013-10-29,198.1932
2013-10-30,194.5493
2013-10-31,198.2263
2013-11-01,198.5098
2013-11-02,200.8473
2013-11-03,207.6335
2013-11-04,225.1960
2013-11-05,239.2900
2013-11-06,253.6933
2013-11-07,283.3023
2013-11-08,323.7670
2013-11-09,336.1358
2013-11-10,311.9005
2013-11-11,332.6263
2013-11-12,349.3425
2013-11-13,393.2795
2013-11-14,410.7230
2013-11-15,409.1675
2013-11-16,428.8238
2013-11-17,476.2950
2013-11-18,674.3768
2013-11-19,541.8257
2013-11-20,572.6675
2013-11-21,695.8668
2013-11-22,747.4818
2013-11-23,776.6998
2013-11-24,751.3770
2013-11-25,778.6753
2013-11-26,899.2000
2013-11-27,948.4088
2013-11-28,1037.7550
2013-11-29,1120.3971
2013-11-30,1124.7631
2013-12-01,946.9237
2013-12-02,1038.3485
2013-12-03,1068.6675
2013-12-04,1147.2457
2013-12-05,1042.0267
2013-12-06,834.0262
2013-12-07,694.4709
2013-12-08,795.3968
2013-12-09,898.0222
2013-12-10,989.9975
2013-12-11,883.2617
2013-12-12,875.7474
2013-12-13,898.2112
2013-12-14,867.4950
2013-12-15,879.4692
2013-12-16,712.5080
2013-12-17,683.8408
2013-12-18,522.2288
2013-12-19,698.4503
2013-12-20,622.8418
2013-12-21,608.9638
2013-12-22,617.8158
2013-12-23,673.1677
2013-12-24,667.6203
2013-12-25,687.3557
2013-12-26,765.2067
2013-12-27,746.7232
2013-12-28,730.4715
2013-12-29,745.0712
2013-12-30,754.7645
2013-12-31,757.4953
2014-01-01,770.4357
2014-01-02,808.0485
2014-01-03,830.0240
2014-01-04,858.9833
2014-01-05,940.0972
2014-01-06,951.3865
2014-01-07,810.5833
2014-01-08,859.9485
2014-01-09,860.8950
2014-01-10,884.6667
2014-01-11,930.9050
2014-01-12,873.2635
2014-01-13,857.9564
2014-01-14,851.8280
2014-01-15,874.7130
2014-01-16,847.3735
2014-01-17,828.2220
2014-01-18,843.7583
2014-01-19,878.6807
2014-01-20,871.0483
2014-01-21,874.2885
2014-01-22,863.9500
2014-01-23,854.3475
2014-01-24,825.1221
2014-01-25,861.8516
2014-01-26,880.1523
2014-01-27,814.5302
2014-01-28,833.9395
2014-01-29,837.5148
2014-01-30,845.8467
2014-01-31,848.2875
2014-02-01,853.0164
2014-02-02,854.3750
2014-02-03,846.9048
2014-02-04,842.0123
2014-02-05,820.8670
2014-02-06,783.6211
2014-02-07,703.5670
2014-02-08,676.9094
2014-02-09,681.9371
2014-02-10,679.7338
2014-02-11,669.4418
2014-02-12,648.3835
2014-02-13,598.4075
2014-02-14,656.6068
2014-02-15,645.4300
2014-02-16,610.6525
2014-02-17,621.4940
2014-02-18,621.2235
2014-02-19,617.7100
2014-02-20,552.2138
2014-02-21,569.0425
2014-02-22,604.7473
2014-02-23,604.5823
2014-02-24,545.3225
2014-02-25,534.7108
2014-02-26,577.0858
2014-02-27,576.6980
2014-02-28,543.9265
2014-03-01,563.7358
2014-03-02,560.3045
2014-03-03,661.1225
2014-03-04,663.5980
2014-03-05,661.7858
2014-03-06,658.7245
2014-03-07,625.8278
2014-03-08,615.2400
2014-03-09,633.1825
2014-03-10,625.8285
2014-03-11,628.9543
2014-03-12,631.3913
2014-03-13,638.1650
2014-03-14,626.7067
2014-03-15,633.6652
2014-03-16,630.7167
2014-03-17,621.2225
2014-03-18,613.6315
2014-03-19,608.8157
2014-03-20,586.5898
2014-03-21,570.7705
2014-03-22,564.4215
2014-03-23,561.3534
2014-03-24,586.2718
2014-03-25,582.2802
2014-03-26,579.0722
2014-03-27,478.1595
2014-03-28,502.4399
2014-03-29,493.1803
2014-03-30,461.8695
2014-03-31,458.4972
2014-04-01,478.7163
2014-04-02,437.5150
2014-04-03,447.0822
2014-04-04,448.8792
2014-04-05,464.8259
2014-04-06,460.7028
2014-04-07,446.2195
2014-04-08,450.4638
2014-04-09,440.1983
2014-04-10,360.8407
2014-04-11,420.0563
2014-04-12,420.6600
2014-04-13,414.9495
2014-04-14,457.6338
2014-04-15,520.1233
2014-04-16,529.1625
2014-04-17,494.4000
2014-04-18,478.2312
2014-04-19,501.5515
2014-04-20,497.3177
2014-04-21,493.0921
2014-04-22,484.4290
2014-04-23,486.9317
2014-04-24,500.2568
2014-04-25,459.6104
2014-04-26,456.1395
2014-04-27,429.6537
2014-04-28,437.0587
2014-04-29,444.2533
2014-04-30,445.8655
2014-05-01,456.2673
2014-05-02,446.6438
2014-05-03,436.9381
2014-05-04,434.0643
2014-05-05,429.7242
2014-05-06,426.9920
2014-05-07,436.9605
2014-05-08,435.3430
2014-05-09,448.2350
2014-05-10,452.7108
2014-05-11,436.5420
2014-05-12,438.4278
2014-05-13,437.4130
2014-05-14,441.7498
2014-05-15,444.3162
2014-05-16,445.0133
2014-05-17,446.3583
2014-05-18,444.8090
2014-05-19,444.3128
2014-05-20,485.8305
2014-05-21,489.1625
2014-05-22,526.0577
2014-05-23,519.0392
2014-05-24,525.6332
2014-05-25,570.0950
2014-05-26,581.8267
2014-05-27,569.6332
2014-05-28,574.4547
2014-05-29,565.5058
2014-05-30,616.4700
2014-05-31,623.2567
2014-06-01,629.0242
2014-06-02,658.7860
2014-06-03,665.7300
2014-06-04,636.7837
2014-06-05,656.0598
2014-06-06,645.5647
2014-06-07,652.7083
2014-06-08,653.6402
2014-06-09,645.3410
2014-06-10,649.8068
2014-06-11,627.9098
2014-06-12,581.8033
2014-06-13,597.4267
2014-06-14,571.6902
2014-06-15,591.9718
2014-06-16,588.0600
2014-06-17,607.3427
2014-06-18,604.8752
2014-06-19,592.2648
2014-06-20,588.5215
2014-06-21,591.0298
2014-06-22,598.8765
2014-06-23,587.4598
2014-06-24,575.0667
2014-06-25,562.1263
2014-06-26,579.3842
2014-06-27,600.8645
2014-06-28,591.9940
2014-06-29,598.6032
2014-06-30,639.3623
2014-07-01,635.5905
2014-07-02,647.3400
2014-07-03,640.6879
2014-07-04,626.9575
2014-07-05,628.3313
2014-07-06,631.7065
2014-07-07,617.9918
2014-07-08,620.2193
2014-07-09,620.5496
2014-07-10,615.1129
2014-07-11,631.1804
2014-07-12,634.4775
2014-07-13,627.5759
2014-07-14,618.3798
2014-07-15,619.3558
2014-07-16,615.2039
2014-07-17,622.6234
2014-07-18,628.2156
2014-07-19,625.8011
2014-07-20,621.3725
2014-07-21,620.0103
2014-07-22,618.8076
2014-07-23,617.9274
2014-07-24,600.0065
2014-07-25,599.9280
2014-07-26,593.8526
2014-07-27,590.9454
2014-07-28,584.6931
2014-07-29,582.2034
2014-07-30,564.3700
2014-07-31,581.3501
2014-08-01,595.0845
2014-08-02,587.2878
2014-08-03,585.5078
2014-08-04,586.7639
2014-08-05,583.1125
2014-08-06,583.0355
2014-08-07,587.3971
2014-08-08,590.5324
2014-08-09,588.0950
2014-08-10,589.4500
2014-08-11,573.3066
2014-08-12,568.2099
2014-08-13,544.5681
2014-08-14,508.5536
2014-08-15,496.6164
2014-08-16,519.8314
2014-08-17,492.9513
2014-08-18,460.6719
2014-08-19,486.7360
2014-08-20,511.9259
2014-08-21,516.1605
2014-08-22,513.9419
2014-08-23,497.2185
2014-08-24,508.5735
2014-08-25,501.6296
2014-08-26,513.4704
2014-08-27,510.4300
2014-08-28,507.0154
2014-08-29,508.4224
2014-08-30,501.2031
2014-08-31,478.0734
2014-09-01,474.1346
2014-09-02,475.3181
2014-09-03,474.5370
2014-09-04,489.0865
2014-09-05,480.5010
2014-09-06,482.2371
2014-09-07,479.4833
2014-09-08,472.1479
2014-09-09,471.5576
2014-09-10,477.5273
2014-09-11,476.3349
2014-09-12,473.8254
2014-09-13,477.0861
2014-09-14,474.7150
2014-09-15,471.3586
2014-09-16,463.7388
2014-09-17,454.9143
2014-09-18,421.4594
2014-09-19,391.9439
2014-09-20,406.8248
2014-09-21,396.5670
2014-09-22,398.8854
2014-09-23,435.3779
2014-09-24,422.2984
2014-09-25,408.7985
2014-09-26,401.9203
2014-09-27,398.3571
2014-09-28,376.1983
2014-09-29,374.7344
2014-09-30,386.2687
2014-10-01,381.3324
2014-10-02,371.9859
2014-10-03,356.5566
2014-10-04,325.4921
2014-10-05,319.6406
2014-10-06,328.4594
2014-10-07,334.0911
2014-10-08,352.7889
2014-10-09,363.7751
2014-10-10,358.6859
2014-10-11,359.2029
2014-10-12,376.1891
2014-10-13,388.3770
2014-10-14,398.7068
2014-10-15,391.8433
2014-10-16,380.0801
2014-10-17,380.4216
2014-10-18,388.9618
2014-10-19,386.5889
2014-10-20,379.3713
2014-10-21,382.3770
2014-10-22,379.0963
2014-10-23,355.8614
2014-10-24,355.1695
2014-10-25,346.1126
2014-10-26,351.5414
2014-10-27,348.9613
2014-10-28,351.8971
2014-10-29,333.3788
2014-10-30,343.7828
2014-10-31,336.7995
2014-11-01,325.3865
2014-11-02,323.7426

"This data was produced from the CoinDesk Bitcoin Price Index. BPI value data is listed in USD."
http://www.coindesk.com/price/
